,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
12397,TIBA,Shut My Mouth,0.44,0.967,6.0,-1.461,1.0,0.388,0.00215,0.00852,0.13,0.374,155.011,202258.0,4.0
12398,The Angels,For Me,0.512,0.842,11.0,-7.788,0.0,0.0584,5.9e-05,0.316,0.109,0.181,173.964,297344.0,4.0
12399,Kaskade,Stars,0.332,0.878,10.0,-7.616,1.0,0.132,0.00793,0.00318,0.38,0.186,132.04,214006.0,4.0
12400,Tritonal,Give You Up,0.617,0.922,10.0,-8.99,1.0,0.0821,0.000762,0.286,0.343,0.391,131.975,370286.0,4.0
12401,Koven,YES,0.383,0.74,10.0,-7.541,1.0,0.0429,0.00217,0.687,0.102,0.285,150.11,265780.0,4.0
12402,Koven,Your Pain,0.552,0.624,3.0,-6.281,1.0,0.03,0.107,0.0,0.0869,0.274,112.061,233571.0,4.0
12403,Koven,Missing,0.501,0.921,0.0,-2.076,1.0,0.0614,0.00245,0.185,0.29,0.134,110.051,346773.0,4.0
12404,Koven,Surely You Know,0.273,0.723,2.0,-5.012,0.0,0.0319,0.00913,0.275,0.146,0.0949,104.966,221392.0,3.0
12405,Koven,Worlds Collide - Grafix Remix,0.383,0.95,7.0,-0.91,1.0,0.0379,0.000111,0.74,0.124,0.14,174.033,286897.0,4.0
12406,Koven,Butterfly Effect - VIP,0.273,0.8,2.0,-4.364,0.0,0.0329,0.00303,0.398,0.141,0.0716,140.014,275919.0,4.0
12407,Koven,Reload - Radio Edit,0.354,0.843,11.0,-9.17,0.0,0.378,0.355,0.0126,0.789,0.348,137.62,310013.0,4.0
12408,Koven,Missing - ilan Bluestone Remix,0.48,0.863,1.0,-3.939,1.0,0.0563,0.000322,0.0349,0.331,0.311,93.985,246383.0,4.0
12409,Koven,Numb,0.63,0.901,5.0,-2.66,0.0,0.0475,0.0416,1.26e-06,0.313,0.606,109.971,190909.0,4.0
12410,Koven,Give You Up - Franky Nuts Remix,0.726,0.613,7.0,-8.31,1.0,0.0302,0.0163,4e-05,0.286,0.744,118.002,188644.0,4.0
12411,Koven,Followers - A.M.C Remix,0.7,0.821,0.0,-6.177,1.0,0.0459,0.281,0.855,0.55,0.258,124.973,216960.0,4.0
12412,Koven,Good Enough,0.797,0.614,7.0,-8.259,1.0,0.103,0.289,0.846,0.112,0.0396,135.054,232668.0,4.0
12413,Koven,Stars - Oliverse Remix,0.488,0.95,1.0,-3.229,0.0,0.0972,0.00428,0.000281,0.0704,0.0809,174.023,296552.0,4.0
12414,Koven,For Me - BCee Remix,0.417,0.951,9.0,-2.577,0.0,0.196,0.00341,0.0944,0.101,0.291,173.843,254483.0,4.0
12415,Koven,Worlds Collide,0.498,0.931,8.0,-5.505,0.0,0.0637,0.0032,0.301,0.0823,0.434,97.977,240000.0,4.0
12416,Koven,In Your Arms,0.459,0.92,0.0,-3.091,1.0,0.0613,0.00244,0.0414,0.092,0.164,174.012,337205.0,4.0
12417,Sebastian Ingrosso,Board Game,0.518,0.943,8.0,-2.044,1.0,0.17,0.00216,0.0,0.08,0.481,180.166,154000.0,4.0
12418,Koven,With You,0.539,0.899,9.0,-4.527,1.0,0.0959,0.0466,0.00108,0.114,0.19,149.951,168000.0,4.0
12419,Koven,Another Lover,0.427,0.74,1.0,-5.459,1.0,0.0612,0.0194,1.26e-05,0.102,0.325,145.034,211862.0,4.0
12420,Koven,Another Lover - Extended Mix,0.525,0.913,8.0,-6.039,1.0,0.0612,0.00138,0.107,0.174,0.254,147.027,270204.0,4.0
12421,Koven,Another Lover - Koven Remix,0.566,0.759,8.0,-4.927,1.0,0.0536,0.308,5.19e-05,0.152,0.614,156.139,173846.0,4.0
12422,Koven,You Me And Gravity,0.561,0.966,5.0,-5.046,0.0,0.109,0.0041,0.199,0.104,0.17,149.951,249200.0,4.0
12423,Koven,Silence,0.531,0.691,6.0,-6.53,0.0,0.0308,0.0528,0.0,0.197,0.231,152.061,193421.0,4.0
12424,Koven,More Than You - Radio Edit,0.229,0.577,1.0,-4.799,1.0,0.0397,0.058,0.0,0.172,0.155,116.245,206400.0,5.0
12425,Koven,More Than You - DC Breaks Remix,0.261,0.711,11.0,-6.992,1.0,0.0584,0.153,0.000702,0.0643,0.225,140.089,240000.0,4.0
12426,Hybrid Minds,More Than You,0.474,0.86,8.0,-6.332,1.0,0.0965,0.02,0.00103,0.0898,0.21,149.943,214400.0,4.0
12427,Koven,Brighton Rock - Remastered 2011,0.478,0.579,5.0,-3.751,0.0,0.0367,0.304,0.0,0.0809,0.308,140.041,318857.0,4.0
12428,Koven,Never Have I Felt This,0.78,0.916,1.0,-4.773,1.0,0.0699,0.00127,0.193,0.0611,0.426,126.006,187662.0,4.0
12429,Ilan Bluestone,Time Travel Kool Aid,0.691,0.957,11.0,-1.931,0.0,0.112,0.00267,0.0,0.0891,0.713,90.031,119278.0,4.0
12430,Ilan Bluestone,Without Your Love,0.53,0.994,1.0,-1.725,1.0,0.0622,9.12e-05,0.0159,0.0888,0.48,110.062,176901.0,4.0
12431,Ilan Bluestone,Loverus,0.278,0.984,11.0,-4.213,1.0,0.0553,0.000378,0.787,0.153,0.531,132.04,199482.0,4.0
12432,Koven,Nobody Like You,0.41,0.785,5.0,-4.346,1.0,0.0506,0.00838,0.145,0.422,0.128,173.982,228276.0,4.0
12433,Koven,Us Against The World - Protostar Remix,0.933,0.528,5.0,-6.472,0.0,0.161,0.112,0.312,0.163,0.754,109.967,214653.0,4.0
12434,Koven,Time (ft. Teasha Huns) (Protostar Remix),0.602,0.791,7.0,-4.535,0.0,0.0345,0.0115,0.0,0.225,0.392,155.043,172388.0,4.0
12435,Koven,Galaxies - Rogue Remix,0.554,0.665,4.0,-7.106,1.0,0.0591,0.00236,0.499,0.22,0.128,129.103,264614.0,4.0
12436,Koven,After Dark - Protostar Remix,0.6,0.811,6.0,-7.956,1.0,0.0489,0.00138,3.29e-05,0.245,0.467,126.071,183750.0,4.0
12437,Queen,About Me,0.716,0.83,7.0,-6.063,0.0,0.0459,0.0806,0.00216,0.141,0.386,126.022,212381.0,4.0
12438,Koven,Moment With You,0.489,0.739,8.0,-5.049,1.0,0.0397,0.0573,9.76e-06,0.105,0.472,125.003,257400.0,4.0
12439,Half an Orange,This Moment (feat. Gallie Fisher),0.543,0.647,2.0,-7.229,1.0,0.0741,0.0709,0.0,0.263,0.555,155.036,224060.0,4.0
12440,Conro,Collide,0.538,0.859,8.0,-4.609,1.0,0.0384,0.0443,0.00274,0.143,0.275,127.984,226875.0,4.0
12441,Tony Romera,Human (feat. She Is Jules),0.822,0.917,1.0,-4.689,1.0,0.0557,0.0204,0.0132,0.0746,0.893,124.023,158735.0,4.0
12442,Direct,Requiem,0.738,0.66,0.0,-6.369,0.0,0.0436,0.268,0.00666,0.111,0.435,125.985,224723.0,4.0
12443,Darren Styles,Crash & Burn,0.56,0.887,9.0,-3.524,1.0,0.0596,0.0482,0.0,0.0958,0.397,125.0,160800.0,4.0
12444,Protostar,Hear Me Now (feat. Luma),0.8,0.66,0.0,-4.903,1.0,0.158,0.158,0.02,0.14,0.634,117.923,140012.0,4.0
12445,Protostar,Fall Apart (Beatcore Remix),0.704,0.766,7.0,-5.35,1.0,0.0366,0.0265,0.0103,0.115,0.521,116.934,158077.0,4.0
12446,Essenger,Calling You Home (feat. RUNN) - Crystal Skies Remix,0.827,0.635,0.0,-7.35,0.0,0.0515,0.0913,0.0931,0.384,0.661,124.008,143372.0,4.0
12447,Koven,Our Journey,0.743,0.871,4.0,-4.468,0.0,0.0392,0.102,0.548,0.0702,0.887,120.002,149549.0,4.0
12448,Crystal Skies,Flip Reset,0.619,0.872,6.0,-4.053,0.0,0.0328,0.0301,3.87e-06,0.606,0.638,124.987,196374.0,4.0
12449,Crystal Skies,Legend (ft. Backchat),0.762,0.797,5.0,-2.71,1.0,0.135,0.117,0.0,0.202,0.525,122.066,190400.0,4.0
12450,Crystal Skies,It Takes Me,0.694,0.886,2.0,-4.081,0.0,0.0358,0.00178,0.000101,0.0504,0.131,124.995,221760.0,4.0
12451,Crystal Skies,Rum n' Bass,0.815,0.9,9.0,-3.369,0.0,0.0532,0.00301,1.64e-05,0.688,0.662,128.024,281836.0,4.0
12452,Crystal Skies,My Love,0.653,0.944,2.0,-2.277,0.0,0.0389,0.0485,3.08e-06,0.29,0.612,128.021,218672.0,4.0
12453,Crystal Skies,Another One Bites The Dust - Remastered 2011,0.732,0.682,1.0,-8.627,0.0,0.167,0.0265,0.0,0.715,0.268,119.121,230342.0,4.0
12454,Crystal Skies,High Season,0.738,0.769,5.0,-3.893,1.0,0.042,0.0646,0.0,0.388,0.584,127.0,189974.0,4.0
12455,Ashley Apollodor,Battlestations,0.529,0.852,0.0,-4.115,1.0,0.158,0.0233,7.57e-06,0.349,0.471,131.985,240001.0,4.0
12456,Seven Lions,With Me,0.766,0.994,7.0,-1.772,1.0,0.12,0.00314,0.000606,0.083,0.674,132.021,238005.0,4.0
12457,Crystal Skies,Crave U,0.482,0.841,9.0,-2.622,1.0,0.0607,0.0809,0.0,0.214,0.424,129.818,183231.0,4.0
12458,Kaskade,Body Back (feat. Maia Wright) - Deniz Koyu Remix,0.769,0.732,0.0,-5.469,1.0,0.0804,0.0243,0.0,0.475,0.853,135.021,163111.0,4.0
12459,Jaroslav Beck,Someone To You - Pilton Remix,0.814,0.712,0.0,-6.08,1.0,0.157,0.563,1.15e-05,0.152,0.565,112.056,210000.0,4.0
12460,Jaroslav Beck,Ready For You,0.569,0.703,7.0,-4.352,1.0,0.0394,0.21,0.0,0.216,0.35,109.945,182139.0,4.0
12461,Boom Kitty,I Found You (Neptune),0.775,0.735,5.0,-5.585,0.0,0.0369,0.0363,0.131,0.103,0.172,125.025,198203.0,4.0
12462,Koven,Moonlight,0.693,0.93,0.0,-3.539,0.0,0.0667,0.00816,4.05e-05,0.0768,0.308,100.034,235200.0,4.0
12463,Queen,Miss You,0.485,0.513,5.0,-5.91,0.0,0.0614,0.708,0.0,0.508,0.385,90.374,246062.0,4.0
12464,Tiggi Hawke,Dandelion,0.587,0.902,8.0,-2.506,1.0,0.049,0.0336,0.000112,0.1,0.0878,102.029,204706.0,4.0
12465,Wolfgang Gartner,Dandelion - Carneyval Remix,0.701,0.844,4.0,-6.629,1.0,0.133,0.152,0.626,0.194,0.198,120.04,257022.0,4.0
12466,Dastic,Dandelion - Pandapush Remix,0.673,0.803,8.0,-3.86,1.0,0.0604,0.000209,4.55e-05,0.533,0.419,132.041,261818.0,4.0
12467,Zack Martino,Dandelion - kuriosa Remix,0.66,0.858,0.0,-2.212,1.0,0.0425,0.0137,0.0,0.187,0.381,138.056,177778.0,4.0
12468,Gryffin,Cinema (feat. Gary Go) - Galantis Remix,0.618,0.932,11.0,-3.366,0.0,0.111,0.00154,0.0569,0.0342,0.685,170.029,312000.0,4.0
12469,BANNERS,Tell Me You Love Me,0.746,0.9,0.0,-4.979,0.0,0.175,0.15,0.774,0.0827,0.732,119.954,189670.0,4.0
12470,Hayden Haze,Tell Me You Love Me - Toby Green Remix,0.452,0.643,1.0,-7.557,0.0,0.0587,0.0101,0.0,0.0826,0.145,127.941,172969.0,4.0
12471,EDX,Tell Me You Love Me - Michael Feiner Remix,0.763,0.804,4.0,-3.453,0.0,0.037,0.0305,1.06e-05,0.147,0.655,123.982,141842.0,4.0
12472,Phantoms,Tell Me You Love Me - DropGun Remix,0.653,0.831,7.0,-5.691,1.0,0.042,0.0146,1.32e-06,0.047,0.24,125.036,145776.0,4.0
12473,Tungevaag,Tell Me You Love Me - Pat Lok Remix,0.704,0.74,0.0,-5.95,1.0,0.0659,0.141,0.00191,0.326,0.268,126.061,141071.0,4.0
12474,Galantis,Tell Me You Love Me - Two Can Remix,0.813,0.848,0.0,-4.582,1.0,0.0534,0.0453,1.51e-05,0.0696,0.603,123.978,158354.0,4.0
12475,Galantis,Planetary (GO!) - Lags Gallows Remix,0.576,0.803,7.0,-6.727,0.0,0.0595,0.00895,5.74e-06,0.517,0.259,83.013,167711.0,4.0
12476,Galantis,Planetary (GO!) - Vasquez / Gorman Remix,0.714,0.592,10.0,-8.776,0.0,0.197,0.271,0.638,0.198,0.498,94.999,236861.0,4.0
12477,Galantis,Cinema,0.794,0.742,1.0,-5.113,1.0,0.123,0.0465,0.0215,0.157,0.731,124.968,225729.0,4.0
12478,Benny Benassi,Dance With Me,0.454,0.919,5.0,-1.906,1.0,0.0381,0.000216,0.0117,0.282,0.22,174.08,219310.0,4.0
12479,Galantis,You Make Me Wild,0.546,0.895,9.0,-7.189,1.0,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,220707.0,4.0
12480,Galantis,All In,0.587,0.9,8.0,-2.514,1.0,0.0493,0.0332,8.38e-05,0.0991,0.0775,102.033,204706.0,4.0
12481,Galantis,Miles To Go,0.308,0.89,4.0,-3.425,0.0,0.279,0.137,0.0,0.117,0.274,127.988,200977.0,4.0
12482,Galantis,Body - Remix,0.676,0.911,9.0,-2.205,0.0,0.0877,0.0981,2.32e-06,0.0891,0.672,129.95,184154.0,4.0
12483,Galantis,Seven Nation Army,0.415,0.809,5.0,-5.34,0.0,0.154,0.0675,0.00778,0.0839,0.56,127.921,225933.0,4.0
12484,Galantis,LOVE ME,0.804,0.717,9.0,-3.366,1.0,0.103,0.185,0.197,0.0751,0.37,129.971,285133.0,4.0
12485,My Chemical Romance,Seven Nation Army - The Glitch Mob Remix,0.813,0.669,8.0,-6.827,1.0,0.092,0.00675,0.107,0.36,0.508,124.007,220581.0,4.0
12486,My Chemical Romance,This Feeling,0.631,0.567,9.0,-7.33,0.0,0.204,0.759,9.37e-05,0.0795,0.721,135.86,268933.0,4.0
12487,Benny Benassi,Stay,0.66,0.82,2.0,-4.21,1.0,0.0378,0.0179,5.19e-06,0.294,0.313,104.994,216737.0,4.0
12488,Unknown Brain,Try again,0.498,0.914,5.0,-6.063,0.0,0.0914,0.00666,0.0,0.194,0.62,154.992,219999.0,4.0
12489,Annella,Make Me Lose My Mind,0.775,0.705,11.0,-5.409,1.0,0.0286,0.148,0.0055,0.11,0.48,111.041,213792.0,4.0
12490,Annella,Lie To Me,0.742,0.665,5.0,-6.133,0.0,0.0318,0.00972,0.0556,0.196,0.641,117.002,170461.0,4.0
12491,Kaskade,Don't Even Know Your Name,0.77,0.791,0.0,-6.661,0.0,0.141,0.012,0.0541,0.103,0.616,125.954,198810.0,4.0
12492,RØGUENETHVN,Show Me Love - The Stickmen Remix,0.618,0.812,9.0,-2.205,0.0,0.0899,0.205,0.0,0.21,0.403,90.029,220167.0,4.0
12493,Scott Bradlee's Postmodern Jukebox,This Is What You Came For,0.714,0.629,6.0,-9.003,0.0,0.0489,0.00858,0.741,0.135,0.107,128.014,230048.0,4.0
12494,KLOUD,The Best,0.625,0.671,10.0,-6.4,1.0,0.0294,0.000771,0.305,0.199,0.505,123.037,198000.0,4.0
12495,The White Stripes,Deja Vu,0.622,0.673,0.0,-7.602,1.0,0.037,0.104,0.000241,0.35,0.169,116.038,261724.0,4.0
12496,Noisestorm,Equinox,0.588,0.998,7.0,-3.51,1.0,0.0535,0.0123,0.508,0.124,0.469,144.965,200273.0,4.0
12497,Streex,Get This (Bang Bang),0.639,0.951,11.0,-4.007,0.0,0.381,0.0149,0.0,0.249,0.602,139.716,399224.0,4.0
12498,USAO,Gold - BMotion Remix,0.766,0.99,10.0,-2.99,1.0,0.0491,0.0252,0.596,0.0616,0.939,136.026,186739.0,4.0
12499,Jamie Berry,Footloose,0.509,0.789,7.0,-4.727,0.0,0.0571,0.126,1.35e-06,0.131,0.375,84.953,182206.0,4.0
12500,RIELL,Love Me (feat. Gabriel Paris),0.479,0.623,2.0,-4.628,1.0,0.0384,0.109,1.86e-05,0.113,0.174,90.001,213333.0,4.0
12501,The Stickmen Project,Close To Me,0.762,0.615,7.0,-3.986,1.0,0.0965,0.00172,0.0025,0.0894,0.369,126.006,405467.0,4.0
12502,Steve Angello,"Spaceship (feat. Kelis, apl.de.ap & Jean-Baptiste)",0.308,0.396,2.0,-15.898,1.0,0.0442,0.406,0.23,0.153,0.185,137.6,388894.0,4.0
12503,Dame Dame,Beautiful People,0.608,0.755,11.0,-6.425,0.0,0.0489,0.103,0.0,0.314,0.506,106.014,203208.0,4.0
12504,Hook N Sling,Satisfaction - Isaak Original,0.501,0.695,5.0,-5.673,0.0,0.0304,0.0196,0.0,0.113,0.281,77.047,189947.0,4.0
12505,Vinsmoker,Pump The Brakes,0.613,0.875,7.0,-4.71,0.0,0.0671,0.0329,0.00103,0.12,0.106,139.935,202286.0,4.0
12506,Odd Chap,So Deep,0.474,0.856,6.0,-7.215,0.0,0.0274,0.00108,0.00344,0.111,0.302,128.044,239595.0,4.0
12507,Klischée,Crave,0.683,0.729,6.0,-6.119,1.0,0.0592,0.00127,0.542,0.0986,0.255,128.078,172536.0,4.0
12508,Koven,That's Just How I Feel,0.426,0.851,1.0,-4.15,1.0,0.071,0.00946,0.00018,0.0732,0.36,127.951,206250.0,4.0
12509,Kenny Loggins,Can't Be Saved,0.623,0.816,11.0,-6.811,0.0,0.0555,0.000207,0.711,0.217,0.485,124.972,231173.0,4.0
12510,KLOUD,Love Me With Your Lie,0.575,0.857,11.0,-4.819,0.0,0.0648,0.0192,0.0744,0.0926,0.114,110.022,237818.0,3.0
12511,Benny Benassi,All I Need (90 Miles Remix),0.724,0.936,2.0,-5.09,1.0,0.288,0.00159,0.0,0.0667,0.126,75.026,193800.0,4.0
12512,Benny Benassi,Won't Let You Down,0.748,0.819,5.0,-5.972,0.0,0.113,0.129,0.0173,0.13,0.751,128.027,258000.0,4.0
12513,Chris Brown,Synergy,0.499,0.811,0.0,-4.22,1.0,0.0509,0.000685,0.81,0.389,0.0893,100.08,220800.0,4.0
12514,Benny Benassi,What a Feeling,0.727,0.939,8.0,-11.855,1.0,0.0369,0.135,4.35e-05,0.151,0.916,113.33,212827.0,4.0
12515,Dom Dolla,idea of you - Ched Remix,0.563,0.85,3.0,-4.79,1.0,0.0845,0.0349,0.0,0.107,0.458,123.969,178065.0,4.0
12516,Kiesza,Meet Her at the Love Parade (KCB Klubbmix Edit) [Mixed],0.715,0.903,2.0,-3.74,1.0,0.0867,0.00366,9.41e-05,0.065,0.547,128.001,243827.0,4.0
12517,Kiesza,90's Anthems Megamix (Mixed),0.468,0.54,3.0,-6.635,1.0,0.0569,0.353,1.23e-05,0.074,0.14,108.124,270000.0,4.0
12518,Noah Dillon,Disco Burn (Skitz Burnin' Radio Edit) [Mixed],0.765,0.327,6.0,-8.029,1.0,0.277,0.571,0.0479,0.0787,0.292,74.931,129600.0,4.0
12519,Kiesza,Better With You,0.59,0.648,3.0,-7.977,1.0,0.0535,0.00303,0.11,0.165,0.348,130.003,288000.0,4.0
12520,Kiesza,Runaway,0.59,0.795,11.0,-5.776,1.0,0.0514,0.0278,0.0623,0.102,0.0914,110.518,238520.0,4.0
12521,eedion,Beam Me Up,0.65,0.772,9.0,-6.147,1.0,0.0944,0.00172,0.00237,0.0923,0.244,128.008,316875.0,4.0
12522,Tobu,A Complete History of the Soviet Union Through the Eyes of a Humble Worker (Instrumental),0.522,0.85,8.0,-5.093,1.0,0.0659,0.0121,0.0692,0.119,0.342,128.067,337500.0,4.0
12523,AhXon,Only You,0.576,0.929,7.0,-4.592,0.0,0.0969,0.000107,0.414,0.312,0.238,128.044,258750.0,4.0
12524,Vamic,Trouble,0.716,0.915,5.0,-3.792,0.0,0.0673,0.00359,0.00906,0.0354,0.456,127.999,309375.0,4.0
12525,Jack Shore,No Fear Anymore,0.735,0.743,7.0,-5.61,0.0,0.0676,0.00622,0.0039,0.358,0.388,128.011,386250.0,4.0
12526,KCB,Brain Power,0.478,0.917,2.0,-4.138,0.0,0.0704,0.0122,0.0373,0.0726,0.15,127.921,255000.0,4.0
12527,Nick Skitz,Evening,0.634,0.952,7.0,-4.606,1.0,0.142,0.0146,0.0805,0.183,0.231,129.882,321231.0,4.0
12528,Nick Skitz,Holding On,0.551,0.951,11.0,-3.776,1.0,0.0488,0.000514,0.054,0.293,0.189,145.045,270517.0,4.0
12529,Egzod,Hold on Tight,0.497,0.955,1.0,-1.565,1.0,0.0489,9.1e-05,0.916,0.143,0.257,104.937,167571.0,4.0
12530,N3WPORT,Breathe,0.539,0.946,1.0,-3.955,1.0,0.0335,0.00034,0.0158,0.164,0.184,120.015,199000.0,4.0
12531,CAZZETTE,At Night - ALRT Remix,0.376,0.989,1.0,-2.905,1.0,0.0649,1.76e-05,0.114,0.389,0.117,180.001,201226.0,4.0
12532,Pig with the Face of a Boy,On the Run,0.511,0.964,1.0,-2.761,1.0,0.0466,0.00444,0.956,0.305,0.474,134.971,290933.0,4.0
12533,Antano,Dangerous,0.36,0.991,1.0,-2.623,1.0,0.0576,0.000111,0.745,0.237,0.336,169.948,222000.0,4.0
12534,CRMNL,Never Gonna Give You Up,0.442,0.994,1.0,-2.257,1.0,0.0541,8.78e-05,0.809,0.159,0.161,100.015,293635.0,4.0
12535,Julian Calor,Better With You - Kastra & twoDB Remix,0.454,0.98,9.0,-3.297,1.0,0.0986,0.000672,0.024,0.134,0.399,104.937,209143.0,4.0
12536,Florian Rehn,"Louder, Harder, Better - Thomas Newson Remix",0.372,0.999,10.0,-3.771,0.0,0.309,5.94e-05,0.914,0.331,0.157,160.39,224299.0,4.0
12537,AcesToAces,Like Water,0.453,0.984,9.0,-2.494,1.0,0.0567,0.000114,0.748,0.0286,0.65,95.024,269776.0,4.0
12538,Katdrop,Go Fuck Yourself,0.524,0.944,9.0,-3.665,1.0,0.059,0.00121,0.59,0.0511,0.052,119.93,285177.0,4.0
12539,Simon Viklund,All You Are - Original Mix,0.411,0.994,11.0,-3.502,0.0,0.102,7.37e-05,0.185,0.395,0.449,179.955,262000.0,4.0
12540,False 9,The Glitch Waltz - Original Mix,0.651,0.911,7.0,-4.717,1.0,0.0394,0.00162,0.00847,0.13,0.715,127.922,214500.0,4.0
12541,3LAU,Feeling Alright - Original Mix,0.395,0.962,1.0,-3.564,1.0,0.0615,0.000659,0.823,0.303,0.446,179.998,237667.0,4.0
12542,Odd Chap,Memories - Original Mix,0.442,0.98,10.0,-4.099,1.0,0.174,1.8e-05,0.0879,0.0835,0.296,175.03,242000.0,4.0
12543,Jauz,Russian Roulette - Original Mix,0.487,0.971,1.0,-4.245,1.0,0.047,0.000236,0.24,0.901,0.257,100.046,238400.0,4.0
12544,Rick Astley,Endlessly - Original Mix,0.576,0.993,6.0,-5.936,0.0,0.0681,2.96e-05,0.717,0.318,0.755,139.982,292143.0,4.0
12545,3LAU,Echoes Guide Me - Original Mix,0.566,0.936,4.0,-5.254,0.0,0.0671,0.000187,0.809,0.376,0.0844,174.993,228064.0,4.0
12546,Galantis,How Long - Original Mix,0.604,0.964,1.0,-3.107,1.0,0.0882,0.019,0.0,0.396,0.571,112.029,200905.0,4.0
12547,Crystal Skies,The Method To Love - Original Mix,0.243,0.915,11.0,-4.119,1.0,0.119,0.000262,0.0135,0.296,0.268,184.373,221243.0,4.0
12548,Two Feet,Space Tapir,0.428,0.981,5.0,-5.111,0.0,0.138,0.000784,0.0296,0.623,0.133,109.979,234281.0,4.0
12549,SirensCeol,Mood Breaker,0.396,0.997,5.0,-5.5,1.0,0.305,4.87e-05,0.96,0.39,0.0622,164.982,195504.0,4.0
12550,SirensCeol,DREADED NOTE,0.698,0.916,0.0,-4.314,0.0,0.122,0.00196,0.505,0.116,0.784,128.021,296350.0,4.0
12551,SirensCeol,TROPICAL A GOGO - #TPZREMAKE,0.875,0.763,0.0,-7.134,1.0,0.0626,0.0332,0.405,0.208,0.97,109.996,89307.0,4.0
12552,SirensCeol,Datamania - #TPZREMAKE,0.546,0.994,5.0,-2.277,0.0,0.0997,0.0733,0.00695,0.333,0.697,177.993,236646.0,4.0
12553,SirensCeol,Schrap Syrup 89 - #TPZREMAKE,0.452,0.991,8.0,-2.866,1.0,0.133,0.000264,0.421,0.313,0.392,184.946,238703.0,4.0
12554,SirensCeol Feat. Aloma Steele,Cheatreal - #TPZREMAKE,0.649,0.935,2.0,-4.45,1.0,0.0457,0.00182,0.0329,0.0711,0.562,127.927,273080.0,4.0
12555,SirensCeol,Elder Dragon Legend - #TPZREMAKE,0.464,0.923,10.0,-4.125,0.0,0.102,4.22e-05,0.916,0.096,0.688,150.085,233365.0,4.0
12556,SirensCeol Feat. Aloma Steele,Countdown 321 - #TPZREMAKE,0.441,0.982,0.0,-3.338,0.0,0.0745,0.00267,0.795,0.35,0.426,179.99,206105.0,4.0
12557,SirensCeol Feat. Aloma Steele,Pumpin' Junkies - #TPZREMAKE,0.43,0.965,6.0,-3.445,1.0,0.0394,0.000103,0.893,0.0882,0.336,100.007,271700.0,4.0
12558,t+pazolite,Ultrasonic Anthem - #TPZREMAKE,0.408,0.959,0.0,-3.679,1.0,0.0814,0.00104,0.932,0.115,0.1,119.928,270672.0,4.0
12559,t+pazolite,Blew Moon (Uncut Edition),0.486,0.945,8.0,-5.333,0.0,0.108,0.000551,0.896,0.212,0.0393,121.489,368800.0,4.0
12560,t+pazolite,Baby Click! (with Daddy Kick),0.565,0.959,10.0,-4.898,0.0,0.0906,0.0253,0.882,0.422,0.335,105.028,235444.0,4.0
12561,t+pazolite,Q.T.Rush,0.279,0.992,9.0,-3.957,1.0,0.219,0.000184,0.301,0.419,0.137,128.361,227155.0,4.0
12562,t+pazolite,Duello,0.412,0.995,11.0,-3.679,1.0,0.159,3.4e-05,0.000247,0.211,0.358,160.0,251092.0,4.0
12563,t+pazolite,Surf Zapping (Uncut Edition),0.405,0.989,9.0,-4.398,1.0,0.144,0.00199,0.948,0.115,0.192,135.062,247623.0,4.0
12564,t+pazolite,Routine Stroll,0.491,0.96,5.0,-4.969,0.0,0.0561,0.000465,0.656,0.169,0.63,104.988,211999.0,4.0
12565,t+pazolite,Afro Universe,0.401,0.94,9.0,-4.919,0.0,0.0397,0.00046,0.738,0.0545,0.261,95.493,196500.0,4.0
12566,t+pazolite,ハロウィンのパリピに負けたくないうた feat..ななひら,0.554,0.944,1.0,-6.237,1.0,0.0684,0.0186,0.043,0.36,0.673,151.954,229947.0,4.0
12567,t+pazolite,HYPER4ID,0.376,0.937,9.0,-3.601,0.0,0.114,0.00074,0.423,0.177,0.149,162.899,261750.0,4.0
12568,t+pazolite,Hallucination XXX (Uncut Edition),0.355,0.964,10.0,-5.875,0.0,0.544,0.0133,0.106,0.129,0.219,194.968,259750.0,4.0
12569,t+pazolite,Jakeleg (Reedit),0.277,0.987,3.0,-5.911,1.0,0.196,0.00108,0.852,0.407,0.0781,135.379,223818.0,4.0
12570,t+pazolite,yo.a.ke.,0.402,0.837,10.0,-8.21,1.0,0.0886,0.0307,0.796,0.123,0.0425,144.981,231069.0,4.0
12571,t+pazolite,Chapter 0: Foreword,0.532,0.977,0.0,-5.008,0.0,0.0967,9.33e-05,5.13e-05,0.287,0.548,102.511,254976.0,4.0
12572,Cranky,Party in the HOLLOWood feat. ななひら,0.531,0.944,8.0,-6.427,1.0,0.0467,0.0137,0.755,0.0538,0.158,104.987,249250.0,4.0
12573,t+pazolite,infantoon Fantasy (Uncut Edition),0.392,0.951,8.0,-4.904,1.0,0.0413,0.000747,0.0254,0.0844,0.297,191.956,273187.0,4.0
12574,t+pazolite,Little Yawn,0.375,0.883,1.0,-5.559,0.0,0.108,0.153,0.00181,0.327,0.326,187.946,64875.0,4.0
12575,t+pazolite,QLWA (Uncut Edition),0.546,0.992,9.0,-4.135,1.0,0.162,0.000389,0.125,0.384,0.128,95.026,298750.0,4.0
